Date Time,Temp,SpCond,pH,,Turbid+,ODOsat,ODO
M/D/Y HH:MM:SS,C,uS,,,NTU,%,mg/L
12/17/14 12:30,2.26,652,8.32,,2.9,0,0
12/17/14 12:45,2.31,651,8.33,,2.3,0,0
12/17/14 13:00,2.36,650,8.34,,2.5,0,0
12/17/14 13:15,2.41,650,8.34,,2.3,0,0
12/17/14 13:30,2.45,649,8.35,,2,0,0
12/17/14 13:45,2.49,648,8.35,,1.8,0,0
12/17/14 14:00,2.53,648,8.36,,2.1,0,0
12/17/14 14:15,2.58,647,8.37,,1.8,0,0
12/17/14 14:30,2.62,647,8.37,,2,0,0
12/17/14 14:45,2.64,646,8.37,,1.8,0,0
12/17/14 15:00,2.66,646,8.37,,1.8,0,0
12/17/14 15:15,2.68,646,8.38,,1.7,0,0
12/17/14 15:30,2.68,645,8.38,,1.8,0,0
12/17/14 15:45,2.69,645,8.38,,1.8,0,0
12/17/14 16:00,2.7,645,8.37,,1.7,0,0
12/17/14 16:15,2.69,645,8.37,,2,0,0
12/17/14 16:30,2.69,645,8.36,,1.9,0,0
12/17/14 16:45,2.68,646,8.35,,1.8,0,0
12/17/14 17:00,2.67,646,8.35,,2,0,0
12/17/14 17:15,2.66,646,8.34,,2,0,0
12/17/14 17:30,2.65,646,8.33,,2.3,0,0
12/17/14 17:45,2.64,646,8.33,,2.1,0,0
12/17/14 18:00,2.62,647,8.32,,1.9,0,0
12/17/14 18:15,2.6,647,8.31,,1.8,0,0
12/17/14 18:30,2.59,647,8.31,,2.1,0,0
12/17/14 18:45,2.57,648,8.3,,2.1,0,0
12/17/14 19:00,2.55,648,8.29,,2,0,0
12/17/14 19:15,2.54,648,8.28,,1.9,0,0
12/17/14 19:30,2.53,649,8.27,,2,0,0
12/17/14 19:45,2.52,649,8.27,,2.1,0,0
12/17/14 20:00,2.52,650,8.26,,1.8,0,0
12/17/14 20:15,2.51,650,8.25,,1.7,0,0
12/17/14 20:30,2.5,651,8.24,,1.7,0,0
12/17/14 20:45,2.49,651,8.23,,1.9,0,0
12/17/14 21:00,2.49,652,8.23,,2,0,0
12/17/14 21:15,2.49,652,8.22,,2.1,0,0
12/17/14 21:30,2.49,653,8.21,,2.2,0,0
12/17/14 21:45,2.49,653,8.2,,2.1,0,0
12/17/14 22:00,2.5,654,8.19,,2,0,0
12/17/14 22:15,2.49,654,8.19,,2,0,0
12/17/14 22:30,2.49,654,8.18,,2.3,0,0
12/17/14 22:45,2.49,655,8.18,,2.3,0,0
12/17/14 23:00,2.48,656,8.17,,2.5,0,0
12/17/14 23:15,2.46,656,8.17,,1.9,0,0
12/17/14 23:30,2.44,660,8.17,,2.1,0,0
12/17/14 23:45,2.4,657,8.16,,2.3,0,0
12/18/14 0:00,2.36,657,8.16,,2.4,0,0
12/18/14 0:15,2.32,657,8.16,,2,0,0
12/18/14 0:30,2.28,657,8.15,,2,0,0
12/18/14 0:45,2.25,657,8.15,,1.8,0,0
12/18/14 1:00,2.23,658,8.15,,1.8,0,0
12/18/14 1:15,2.21,658,8.15,,1.9,0,0
12/18/14 1:30,2.19,657,8.14,,2,0,0
12/18/14 1:45,2.17,656,8.14,,2.1,0,0
12/18/14 2:00,2.16,657,8.14,,1.8,0,0
12/18/14 2:15,2.14,658,8.14,,2.1,0,0
12/18/14 2:30,2.11,659,8.14,,2.1,0,0
12/18/14 2:45,2.09,658,8.13,,2.3,0,0
12/18/14 3:00,2.07,659,8.13,,2.3,0,0
12/18/14 3:15,2.04,659,8.13,,2.7,0,0
12/18/14 3:30,2.03,659,8.13,,2.7,0,0
12/18/14 3:45,2,659,8.13,,2.4,0,0
12/18/14 4:00,1.97,659,8.13,,2.8,0,0
12/18/14 4:15,1.95,659,8.13,,2.5,0,0
12/18/14 4:30,1.93,659,8.13,,2.5,0,0
12/18/14 4:45,1.91,659,8.13,,2.4,0,0
12/18/14 5:00,1.91,659,8.13,,2.1,0,0
12/18/14 5:15,1.91,660,8.12,,2.3,0,0
12/18/14 5:30,1.9,660,8.12,,2.3,0,0
12/18/14 5:45,1.89,660,8.12,,2.1,0,0
12/18/14 6:00,1.88,660,8.12,,2.3,0,0
12/18/14 6:15,1.88,660,8.12,,2.3,0,0
12/18/14 6:30,1.86,660,8.12,,2.5,0,0
12/18/14 6:45,1.86,660,8.12,,2.5,0,0
12/18/14 7:00,1.86,661,8.12,,2.1,0,0
12/18/14 7:15,1.86,663,8.12,,2,0,0
12/18/14 7:30,1.87,665,8.12,,2.1,0,0
12/18/14 7:45,1.88,666,8.12,,2.2,0,0
12/18/14 8:00,1.89,667,8.13,,2.2,0,0
12/18/14 8:15,1.91,665,8.13,,2.3,0,0
12/18/14 8:30,1.94,664,8.14,,2,0,0
12/18/14 8:45,1.96,662,8.15,,2,0,0
12/18/14 9:00,1.99,661,8.16,,2,0,0
12/18/14 9:15,2.03,659,8.17,,2,0,0
12/18/14 9:30,2.07,658,8.18,,2.2,0,0
12/18/14 9:45,2.13,657,8.19,,2.2,0,0
12/18/14 10:00,2.18,657,8.2,,1.8,0,0
12/18/14 10:15,2.22,656,8.21,,2,0,0
12/18/14 10:30,2.27,656,8.22,,1.9,0,0
12/18/14 10:45,2.32,656,8.23,,2,0,0
12/18/14 11:00,2.37,656,8.24,,1.9,0,0
12/18/14 11:15,2.43,656,8.24,,1.9,0,0
12/18/14 11:30,2.5,656,8.25,,1.7,0,0
12/18/14 11:45,2.59,655,8.26,,2.1,0,0
12/18/14 12:00,2.71,653,8.28,,1.9,0,0
12/18/14 12:15,2.84,652,8.29,,1.8,0,0
12/18/14 12:30,2.98,650,8.3,,1.8,0,0
12/18/14 12:45,3.09,649,8.31,,1.7,0,0
12/18/14 13:00,3.2,648,8.32,,1.9,0,0
12/18/14 13:15,3.29,647,8.32,,1.7,0,0
12/18/14 13:30,3.37,646,8.33,,1.9,0,0
12/18/14 13:45,3.42,645,8.33,,1.7,0,0
12/18/14 14:00,3.44,645,8.33,,1.8,0,0
12/18/14 14:15,3.45,644,8.33,,1.8,0,0
12/18/14 14:30,3.47,644,8.33,,2,0,0
12/18/14 14:45,3.5,644,8.34,,1.9,0,0
12/18/14 15:00,3.51,644,8.34,,1.8,0,0
12/18/14 15:15,3.51,644,8.33,,1.9,0,0
12/18/14 15:30,3.54,644,8.33,,2,0,0
12/18/14 15:45,3.56,644,8.33,,1.9,0,0
12/18/14 16:00,3.57,644,8.32,,1.7,0,0
12/18/14 16:15,3.57,644,8.32,,1.7,0,0
12/18/14 16:30,3.56,644,8.31,,1.7,0,0
12/18/14 16:45,3.55,644,8.3,,1.6,0,0
12/18/14 17:00,3.52,645,8.3,,2.3,0,0
12/18/14 17:15,3.49,645,8.29,,1.8,0,0
12/18/14 17:30,3.45,645,8.28,,1.8,0,0
12/18/14 17:45,3.42,646,8.28,,2,0,0
12/18/14 18:00,3.39,646,8.27,,2.4,0,0
12/18/14 18:15,3.35,647,8.26,,1.8,0,0
12/18/14 18:30,3.31,647,8.26,,2.3,0,0
12/18/14 18:45,3.27,647,8.25,,2.3,0,0
12/18/14 19:00,3.22,648,8.24,,2.3,0,0
12/18/14 19:15,3.17,648,8.24,,2.2,0,0
12/18/14 19:30,3.12,649,8.23,,2.3,0,0
12/18/14 19:45,3.06,649,8.22,,2.3,0,0
12/18/14 20:00,3.01,650,8.21,,2.3,0,0
12/18/14 20:15,2.96,650,8.21,,2.3,0,0
12/18/14 20:30,2.9,651,8.2,,2.5,0,0
12/18/14 20:45,2.85,651,8.19,,2,0,0
12/18/14 21:00,2.8,652,8.19,,2.2,0,0
12/18/14 21:15,2.75,652,8.18,,2.2,0,0
12/18/14 21:30,2.7,653,8.18,,2.1,0,0
12/18/14 21:45,2.65,653,8.17,,2.2,0,0
12/18/14 22:00,2.59,654,8.17,,2.1,0,0
12/18/14 22:15,2.54,654,8.17,,2.3,0,0
12/18/14 22:30,2.49,655,8.16,,2.1,0,0
12/18/14 22:45,2.43,655,8.16,,2.3,0,0
12/18/14 23:00,2.37,656,8.15,,2,0,0
12/18/14 23:15,2.31,656,8.15,,1.9,0,0
12/18/14 23:30,2.25,657,8.15,,1.7,0,0
12/18/14 23:45,2.19,657,8.14,,2.1,0,0
12/19/14 0:00,2.13,656,8.14,,1.9,0,0
12/19/14 0:15,2.06,661,8.14,,2,0,0
12/19/14 0:30,2.01,658,8.14,,1.9,0,0
12/19/14 0:45,1.96,659,8.14,,2,0,0
12/19/14 1:00,1.91,658,8.13,,1.8,0,0
12/19/14 1:15,1.85,662,8.13,,2.4,0,0
12/19/14 1:30,1.8,660,8.13,,2.1,0,0
12/19/14 1:45,1.75,660,8.13,,2,0,0
12/19/14 2:00,1.69,660,8.13,,1.9,0,0
12/19/14 2:15,1.64,660,8.13,,1.8,0,0
12/19/14 2:30,1.59,660,8.13,,2.3,0,0
12/19/14 2:45,1.54,660,8.13,,2,0,0
12/19/14 3:00,1.5,659,8.13,,2.2,0,0
12/19/14 3:15,1.45,663,8.13,,2.1,0,0
12/19/14 3:30,1.4,661,8.12,,1.9,0,0
12/19/14 3:45,1.36,661,8.12,,1.6,0,0
12/19/14 4:00,1.31,662,8.12,,1.7,0,0
12/19/14 4:15,1.27,661,8.12,,1.8,0,0
12/19/14 4:30,1.24,661,8.12,,1.9,0,0
12/19/14 4:45,1.2,661,8.12,,2.1,0,0
12/19/14 5:00,1.16,662,8.12,,1.9,0,0
12/19/14 5:15,1.13,661,8.12,,2,0,0
12/19/14 5:30,1.09,662,8.12,,2,0,0
12/19/14 5:45,1.06,662,8.12,,1.9,0,0
12/19/14 6:00,1.02,662,8.12,,2.1,0,0
12/19/14 6:15,0.99,663,8.12,,2,0,0
12/19/14 6:30,0.96,663,8.12,,2.4,0,0
12/19/14 6:45,0.93,663,8.12,,2,0,0
12/19/14 7:00,0.9,664,8.12,,2,0,0
12/19/14 7:15,0.87,664,8.12,,1.9,0,0
12/19/14 7:30,0.85,664,8.12,,1.9,0,0
12/19/14 7:45,0.84,663,8.12,,2.2,0,0
12/19/14 8:00,0.83,663,8.13,,2.5,0,0
12/19/14 8:15,0.83,664,8.14,,2.3,0,0
12/19/14 8:30,0.84,664,8.15,,2.5,0,0
12/19/14 8:45,0.87,663,8.16,,2.3,0,0
12/19/14 9:00,0.92,663,8.17,,2.3,0,0
12/19/14 9:15,0.99,662,8.18,,1.7,0,0
12/19/14 9:30,1.07,661,8.19,,2,0,0
12/19/14 9:45,1.17,660,8.2,,1.7,0,0
12/19/14 10:00,1.27,659,8.21,,1.6,0,0
12/19/14 10:15,1.37,658,8.22,,1.6,0,0
12/19/14 10:30,1.49,658,8.22,,1.8,0,0
12/19/14 10:45,1.61,656,8.23,,1.8,0,0
12/19/14 11:00,1.73,655,8.24,,2,0,0
12/19/14 11:15,1.84,655,8.24,,1.9,0,0
12/19/14 11:30,1.96,655,8.25,,1.8,0,0
12/19/14 11:45,2.08,654,8.26,,1.7,0,0
12/19/14 12:00,2.19,653,8.26,,1.7,0,0
12/19/14 12:15,2.34,652,8.27,,1.9,0,0
12/19/14 12:30,2.47,651,8.28,,1.8,0,0
12/19/14 12:45,2.58,651,8.28,,2,0,0
12/19/14 13:00,2.69,650,8.28,,2.3,0,0
12/19/14 13:15,2.79,649,8.29,,2.1,0,0
12/19/14 13:30,2.87,649,8.29,,2,0,0
12/19/14 13:45,2.94,649,8.29,,2.5,0,0
12/19/14 14:00,2.99,648,8.29,,2,0,0
12/19/14 14:15,3.01,648,8.29,,2.5,0,0
12/19/14 14:30,3.03,648,8.29,,3.3,0,0
12/19/14 14:45,3.03,647,8.29,,2.9,0,0
12/19/14 15:00,3.04,648,8.29,,2.9,0,0
12/19/14 15:15,3.04,649,8.29,,3.2,0,0
12/19/14 15:30,2.9,651,8.28,,19.5,0,0
12/19/14 15:45,2.87,652,8.29,,15.1,0,0
12/19/14 16:00,2.96,653,8.3,,9.6,0,0
12/19/14 16:15,3.03,655,8.3,,7.3,0,0
12/19/14 16:30,3.07,655,8.3,,6.7,0,0
12/19/14 16:45,3.08,655,8.3,,6.1,0,0
12/19/14 17:00,3.08,654,8.29,,5.4,0,0
12/19/14 17:15,3.08,654,8.29,,5,0,0
12/19/14 17:30,3.07,654,8.29,,4.9,0,0
12/19/14 17:45,3.07,653,8.29,,4.3,0,0
12/19/14 18:00,3.06,655,8.28,,4.1,0,0
12/19/14 18:15,3.05,652,8.28,,3.6,0,0
12/19/14 18:30,3.05,651,8.27,,3.2,0,0
12/19/14 18:45,3.04,652,8.27,,3,0,0
12/19/14 19:00,3.04,652,8.26,,2.9,0,0
12/19/14 19:15,3.04,652,8.26,,2.7,0,0
12/19/14 19:30,3.03,653,8.25,,2.6,0,0
12/19/14 19:45,3.02,653,8.25,,2.6,0,0
12/19/14 20:00,3.01,653,8.24,,2.7,0,0
12/19/14 20:15,2.99,653,8.23,,3,0,0
12/19/14 20:30,2.97,654,8.23,,3.1,0,0
12/19/14 20:45,2.95,654,8.22,,2.6,0,0
12/19/14 21:00,2.93,654,8.21,,2.9,0,0
12/19/14 21:15,2.91,655,8.21,,2.9,0,0
12/19/14 21:30,2.88,655,8.2,,3.4,0,0
12/19/14 21:45,2.86,655,8.19,,2.8,0,0
12/19/14 22:00,2.83,656,8.19,,2.8,0,0
12/19/14 22:15,2.8,656,8.18,,2.7,0,0
12/19/14 22:30,2.77,656,8.18,,2.5,0,0
12/19/14 22:45,2.73,657,8.17,,2.5,0,0
12/19/14 23:00,2.69,657,8.17,,2.6,0,0
12/19/14 23:15,2.66,657,8.17,,2.7,0,0
12/19/14 23:30,2.63,657,8.16,,2.8,0,0
12/19/14 23:45,2.6,658,8.16,,2.8,0,0
12/20/14 0:00,2.58,658,8.16,,2.2,0,0
12/20/14 0:15,2.54,659,8.15,,2.6,0,0
12/20/14 0:30,2.51,659,8.15,,2.4,0,0
12/20/14 0:45,2.47,659,8.15,,2.8,0,0
12/20/14 1:00,2.43,659,8.14,,3,0,0
12/20/14 1:15,2.39,659,8.14,,2.7,0,0
12/20/14 1:30,2.36,659,8.14,,2.9,0,0
12/20/14 1:45,2.34,660,8.14,,2.6,0,0
12/20/14 2:00,2.33,660,8.13,,2.5,0,0
12/20/14 2:15,2.32,659,8.13,,2.6,0,0
12/20/14 2:30,2.33,660,8.13,,2.1,0,0
12/20/14 2:45,2.33,660,8.13,,2.4,0,0
12/20/14 3:00,2.34,660,8.12,,2.6,0,0
12/20/14 3:15,2.33,660,8.12,,3,0,0
12/20/14 3:30,2.32,660,8.12,,3.1,0,0
12/20/14 3:45,2.31,660,8.12,,2.8,0,0
12/20/14 4:00,2.31,660,8.11,,2.5,0,0
12/20/14 4:15,2.28,660,8.11,,2.5,0,0
12/20/14 4:30,2.25,660,8.11,,2.5,0,0
12/20/14 4:45,2.24,660,8.1,,2.5,0,0
12/20/14 5:00,2.24,660,8.1,,2.6,0,0
12/20/14 5:15,2.25,660,8.1,,2.5,0,0
12/20/14 5:30,2.26,660,8.1,,2.1,0,0
12/20/14 5:45,2.27,660,8.1,,1.7,0,0
12/20/14 6:00,2.27,661,8.1,,1.9,0,0
12/20/14 6:15,2.28,661,8.1,,1.8,0,0
12/20/14 6:30,2.29,661,8.1,,1.8,0,0
12/20/14 6:45,2.3,661,8.1,,1.7,0,0
12/20/14 7:00,2.3,661,8.1,,1.8,0,0
12/20/14 7:15,2.31,661,8.09,,1.8,0,0
12/20/14 7:30,2.32,661,8.1,,1.9,0,0
12/20/14 7:45,2.34,661,8.1,,2,0,0
12/20/14 8:00,2.36,661,8.1,,2.1,0,0
12/20/14 8:15,2.4,661,8.11,,2.3,0,0
12/20/14 8:30,2.43,660,8.12,,2,0,0
12/20/14 8:45,2.48,659,8.13,,2.3,0,0
12/20/14 9:00,2.52,659,8.14,,2.5,0,0
12/20/14 9:15,2.59,658,8.15,,2.3,0,0
12/20/14 9:30,2.65,658,8.16,,2.1,0,0
12/20/14 9:45,2.72,657,8.18,,2,0,0
12/20/14 10:00,2.79,656,8.18,,2.2,0,0
12/20/14 10:15,2.87,654,8.19,,2.6,0,0
12/20/14 10:30,2.96,654,8.2,,2.8,0,0
12/20/14 10:45,3.04,653,8.21,,2.7,0,0
12/20/14 11:00,3.09,653,8.22,,2.7,0,0
12/20/14 11:15,3.15,652,8.23,,2.2,0,0
12/20/14 11:30,3.22,654,8.24,,2.5,0,0
12/20/14 11:45,3.29,652,8.24,,2.4,0,0
12/20/14 12:00,3.36,650,8.25,,2.8,0,0
12/20/14 12:15,3.41,649,8.26,,2.5,0,0
12/20/14 12:30,3.47,649,8.27,,2.1,0,0
12/20/14 12:45,3.53,647,8.28,,2,0,0
12/20/14 13:00,3.59,647,8.28,,2.3,0,0
12/20/14 13:15,3.64,646,8.29,,1.8,0,0
12/20/14 13:30,3.7,646,8.3,,1.6,0,0
12/20/14 13:45,3.75,646,8.3,,1.7,0,0
12/20/14 14:00,3.81,645,8.31,,1.8,0,0
12/20/14 14:15,3.87,644,8.31,,2.5,0,0
12/20/14 14:30,3.92,646,8.32,,3.1,0,0
12/20/14 14:45,3.94,644,8.32,,3.7,0,0
12/20/14 15:00,3.92,645,8.32,,3.2,0,0
12/20/14 15:15,3.86,645,8.31,,4,0,0
12/20/14 15:30,3.81,646,8.31,,4.2,0,0
12/20/14 15:45,3.78,647,8.3,,4.5,0,0
12/20/14 16:00,3.75,647,8.29,,4.8,0,0
12/20/14 16:15,3.73,648,8.29,,5.3,0,0
12/20/14 16:30,3.71,648,8.28,,5.2,0,0
12/20/14 16:45,3.69,648,8.27,,5.1,0,0
12/20/14 17:00,3.69,650,8.27,,5,0,0
12/20/14 17:15,3.69,650,8.26,,4.7,0,0
12/20/14 17:30,3.69,650,8.25,,4.7,0,0
12/20/14 17:45,3.69,650,8.24,,4.2,0,0
12/20/14 18:00,3.69,651,8.24,,3.8,0,0
12/20/14 18:15,3.69,652,8.23,,3.6,0,0
12/20/14 18:30,3.69,651,8.22,,3.7,0,0
12/20/14 18:45,3.68,652,8.22,,3.5,0,0
12/20/14 19:00,3.67,653,8.21,,2.9,0,0
12/20/14 19:15,3.65,652,8.21,,3,0,0
12/20/14 19:30,3.63,653,8.2,,3.1,0,0
12/20/14 19:45,3.61,653,8.19,,3.1,0,0
12/20/14 20:00,3.59,653,8.19,,2.9,0,0
12/20/14 20:15,3.57,654,8.18,,3.4,0,0
12/20/14 20:30,3.55,655,8.17,,3,0,0
12/20/14 20:45,3.54,656,8.17,,2.9,0,0
12/20/14 21:00,3.52,656,8.16,,3.2,0,0
12/20/14 21:15,3.51,656,8.16,,2.8,0,0
12/20/14 21:30,3.5,657,8.15,,2.7,0,0
12/20/14 21:45,3.49,657,8.15,,2.9,0,0
12/20/14 22:00,3.49,658,8.15,,2.6,0,0
12/20/14 22:15,3.49,658,8.14,,2.6,0,0
12/20/14 22:30,3.48,658,8.14,,3.4,0,0
12/20/14 22:45,3.47,659,8.13,,2.7,0,0
12/20/14 23:00,3.46,659,8.13,,2.6,0,0
12/20/14 23:15,3.44,659,8.13,,2.5,0,0
12/20/14 23:30,3.43,659,8.13,,2.8,0,0
12/20/14 23:45,3.41,658,8.12,,2.7,0,0
12/21/14 0:00,3.4,659,8.12,,2.4,0,0
12/21/14 0:15,3.39,659,8.12,,2.6,0,0
12/21/14 0:30,3.38,659,8.11,,2.5,0,0
12/21/14 0:45,3.37,658,8.11,,2.7,0,0
12/21/14 1:00,3.36,658,8.11,,2.5,0,0
12/21/14 1:15,3.35,658,8.11,,2.6,0,0
12/21/14 1:30,3.34,657,8.1,,2.3,0,0
12/21/14 1:45,3.32,657,8.1,,2.9,0,0
12/21/14 2:00,3.3,657,8.1,,2.6,0,0
12/21/14 2:15,3.29,656,8.1,,2.6,0,0
12/21/14 2:30,3.27,656,8.1,,2.6,0,0
12/21/14 2:45,3.26,656,8.1,,3.3,0,0
12/21/14 3:00,3.24,655,8.1,,2.8,0,0
12/21/14 3:15,3.23,655,8.09,,3.7,0,0
12/21/14 3:30,3.22,655,8.09,,3.4,0,0
12/21/14 3:45,3.21,655,8.09,,3.2,0,0
12/21/14 4:00,3.2,656,8.09,,3.3,0,0
12/21/14 4:15,3.2,656,8.09,,3.6,0,0
12/21/14 4:30,3.19,655,8.09,,3.9,0,0
12/21/14 4:45,3.19,657,8.09,,3.8,0,0
12/21/14 5:00,3.19,658,8.09,,4,0,0
12/21/14 5:15,3.18,658,8.08,,4.4,0,0
12/21/14 5:30,3.19,658,8.08,,4.3,0,0
12/21/14 5:45,3.19,659,8.08,,4.7,0,0
12/21/14 6:00,3.19,660,8.08,,5.1,0,0
12/21/14 6:15,3.18,661,8.08,,5.4,0,0
12/21/14 6:30,3.18,660,8.08,,5.3,0,0
12/21/14 6:45,3.18,662,8.08,,5.6,0,0
12/21/14 7:00,3.18,663,8.08,,5.8,0,0
12/21/14 7:15,3.17,663,8.08,,5.8,0,0
12/21/14 7:30,3.17,664,8.08,,5.8,0,0
12/21/14 7:45,3.17,666,8.08,,5.4,0,0
12/21/14 8:00,3.17,668,8.08,,5.6,0,0
12/21/14 8:15,3.18,670,8.09,,5.4,0,0
12/21/14 8:30,3.2,671,8.1,,5.1,0,0
12/21/14 8:45,3.21,670,8.11,,5.2,0,0
12/21/14 9:00,3.23,669,8.12,,5.1,0,0
12/21/14 9:15,3.26,667,8.13,,5.3,0,0
12/21/14 9:30,3.29,667,8.15,,4.8,0,0
12/21/14 9:45,3.34,665,8.16,,4.8,0,0
12/21/14 10:00,3.4,663,8.17,,4.7,0,0
12/21/14 10:15,3.46,662,8.19,,4.8,0,0
12/21/14 10:30,3.52,660,8.2,,4.8,0,0
12/21/14 10:45,3.59,660,8.21,,4.7,0,0
12/21/14 11:00,3.66,659,8.22,,4.5,0,0
12/21/14 11:15,3.74,659,8.23,,4.6,0,0
12/21/14 11:30,3.82,659,8.24,,4.5,0,0
12/21/14 11:45,3.92,659,8.25,,4.5,0,0
12/21/14 12:00,4.01,658,8.26,,4.3,0,0
12/21/14 12:15,4.09,657,8.27,,4.1,0,0
12/21/14 12:30,4.17,656,8.28,,3.7,0,0
12/21/14 12:45,4.25,657,8.29,,3.4,0,0
12/21/14 13:00,4.31,655,8.3,,3.2,0,0
12/21/14 13:15,4.39,654,8.31,,3.1,0,0
12/21/14 13:30,4.44,653,8.31,,2.9,0,0
12/21/14 13:45,4.49,652,8.32,,2.7,0,0
12/21/14 14:00,4.52,650,8.32,,2.9,0,0
12/21/14 14:15,4.56,650,8.32,,2.6,0,0
12/21/14 14:30,4.6,649,8.32,,2.6,0,0
12/21/14 14:45,4.64,649,8.33,,2.5,0,0
12/21/14 15:00,4.66,649,8.33,,2.1,0,0
12/21/14 15:15,4.68,649,8.32,,2.1,0,0
12/21/14 15:30,4.7,649,8.32,,2.1,0,0
12/21/14 15:45,4.71,650,8.32,,1.8,0,0
12/21/14 16:00,4.71,650,8.31,,1.9,0,0
12/21/14 16:15,4.7,651,8.31,,2.1,0,0
12/21/14 16:30,4.69,652,8.3,,2,0,0
12/21/14 16:45,4.65,652,8.3,,2,0,0
12/21/14 17:00,4.62,651,8.29,,2,0,0
12/21/14 17:15,4.58,651,8.28,,1.8,0,0
12/21/14 17:30,4.53,651,8.28,,2.1,0,0
12/21/14 17:45,4.49,650,8.27,,2,0,0
12/21/14 18:00,4.44,650,8.26,,2,0,0
12/21/14 18:15,4.38,650,8.26,,1.8,0,0
12/21/14 18:30,4.33,650,8.25,,2,0,0
12/21/14 18:45,4.28,650,8.25,,1.9,0,0
12/21/14 19:00,4.23,650,8.23,,1.8,0,0
12/21/14 19:15,4.17,650,8.23,,2.1,0,0
12/21/14 19:30,4.12,651,8.22,,1.8,0,0
12/21/14 19:45,4.06,651,8.21,,1.7,0,0
12/21/14 20:00,4.01,652,8.2,,2,0,0
12/21/14 20:15,3.95,652,8.2,,1.7,0,0
12/21/14 20:30,3.9,653,8.19,,1.8,0,0
12/21/14 20:45,3.84,653,8.18,,2,0,0
12/21/14 21:00,3.79,653,8.17,,1.9,0,0
12/21/14 21:15,3.74,654,8.17,,1.8,0,0
12/21/14 21:30,3.7,655,8.16,,1.9,0,0
12/21/14 21:45,3.66,655,8.15,,1.6,0,0
12/21/14 22:00,3.63,655,8.15,,1.9,0,0
12/21/14 22:15,3.6,656,8.15,,2.2,0,0
12/21/14 22:30,3.57,656,8.14,,2.5,0,0
12/21/14 22:45,3.53,657,8.14,,2.1,0,0
12/21/14 23:00,3.49,657,8.13,,2,0,0
12/21/14 23:15,3.45,658,8.13,,2,0,0
12/21/14 23:30,3.41,658,8.12,,1.8,0,0
12/21/14 23:45,3.38,658,8.12,,1.8,0,0
12/22/14 0:00,3.35,658,8.12,,1.5,0,0
12/22/14 0:15,3.33,659,8.11,,1.8,0,0
12/22/14 0:30,3.31,659,8.11,,1.9,0,0
12/22/14 0:45,3.3,659,8.11,,1.7,0,0
12/22/14 1:00,3.3,659,8.11,,1.7,0,0
12/22/14 1:15,3.3,659,8.1,,1.8,0,0
12/22/14 1:30,3.3,659,8.1,,1.6,0,0
12/22/14 1:45,3.29,659,8.1,,1.9,0,0
12/22/14 2:00,3.29,659,8.1,,2.1,0,0
12/22/14 2:15,3.3,659,8.1,,2,0,0
12/22/14 2:30,3.3,659,8.1,,2.1,0,0
12/22/14 2:45,3.31,659,8.1,,2,0,0
12/22/14 3:00,3.31,659,8.09,,2,0,0
12/22/14 3:15,3.32,659,8.09,,1.8,0,0
12/22/14 3:30,3.32,659,8.09,,2,0,0
12/22/14 3:45,3.33,659,8.09,,2,0,0
12/22/14 4:00,3.34,659,8.09,,2.1,0,0
12/22/14 4:15,3.35,659,8.09,,2.5,0,0
12/22/14 4:30,3.36,659,8.09,,2,0,0
12/22/14 4:45,3.36,659,8.09,,1.8,0,0
12/22/14 5:00,3.36,659,8.08,,2,0,0
12/22/14 5:15,3.37,660,8.08,,2.1,0,0
12/22/14 5:30,3.38,660,8.08,,2,0,0
12/22/14 5:45,3.38,660,8.08,,2.6,0,0
12/22/14 6:00,3.39,660,8.08,,3.6,0,0
12/22/14 6:15,3.4,660,8.08,,3.7,0,0
12/22/14 6:30,3.4,660,8.08,,3.1,0,0
12/22/14 6:45,3.41,660,8.08,,2.8,0,0
12/22/14 7:00,3.41,660,8.08,,2.2,0,0
12/22/14 7:15,3.41,660,8.08,,2.2,0,0
12/22/14 7:30,3.42,661,8.08,,2.1,0,0
12/22/14 7:45,3.43,661,8.08,,2.1,0,0
12/22/14 8:00,3.44,661,8.08,,2.1,0,0
12/22/14 8:15,3.45,661,8.09,,2.3,0,0
12/22/14 8:30,3.47,661,8.09,,2,0,0
12/22/14 8:45,3.49,660,8.1,,2.1,0,0
12/22/14 9:00,3.51,660,8.11,,2.5,0,0
12/22/14 9:15,3.53,659,8.12,,2.3,0,0
12/22/14 9:30,3.55,659,8.13,,2.1,0,0
12/22/14 9:45,3.57,658,8.13,,1.9,0,0
12/22/14 10:00,3.6,657,8.14,,2.3,0,0
12/22/14 10:15,3.64,656,8.15,,2.6,0,0
12/22/14 10:30,3.68,655,8.16,,2.3,0,0
12/22/14 10:45,3.71,655,8.17,,2.1,0,0
12/22/14 11:00,3.76,654,8.18,,2.2,0,0
12/22/14 11:15,3.8,653,8.18,,2.9,0,0
12/22/14 11:30,3.84,652,8.19,,2.8,0,0
12/22/14 11:45,3.89,651,8.2,,2.5,0,0
12/22/14 12:00,3.94,650,8.21,,2.5,0,0
12/22/14 12:15,3.99,649,8.22,,2.3,0,0
12/22/14 12:30,4.03,648,8.22,,2.4,0,0
12/22/14 12:45,4.07,646,8.23,,2.5,0,0
12/22/14 13:00,4.11,645,8.23,,2.4,0,0
12/22/14 13:15,4.16,643,8.24,,2.4,0,0
12/22/14 13:30,4.21,642,8.25,,2.7,0,0
